source_file,source_sheet,source_row,ip_name,field_to_fix,current_value,proposed_value,fix_type,confidence,evidence_source,rationale,requires_human_approval,me_review_status,me_comments,approved_by,approved_date
unresolved_mapping_review.csv,unresolved,450,Plan International Nepal,activity_indicator_mapping,missing,needs clarification,activity_indicator_mapping,high,unresolved_mapping_review.csv,No matching entry in canonical crosswalk.,true,pending_review,,,
unresolved_mapping_review.csv,unresolved,451,Plan International Nepal,activity_indicator_mapping,missing,needs clarification,activity_indicator_mapping,high,unresolved_mapping_review.csv,No matching entry in canonical crosswalk.,true,pending_review,,,
unresolved_mapping_review.csv,unresolved,452,Plan International Nepal,activity_indicator_mapping,missing,needs clarification,activity_indicator_mapping,high,unresolved_mapping_review.csv,No matching entry in canonical crosswalk.,true,pending_review,,,
unresolved_mapping_review.csv,unresolved,453,Plan International Nepal,activity_indicator_mapping,missing,needs clarification,activity_indicator_mapping,high,unresolved_mapping_review.csv,No matching entry in canonical crosswalk.,true,pending_review,,,
unresolved_mapping_review.csv,unresolved,454,Plan International Nepal,activity_indicator_mapping,missing,needs clarification,activity_indicator_mapping,high,unresolved_mapping_review.csv,No matching entry in canonical crosswalk.,true,pending_review,,,
unresolved_mapping_review.csv,unresolved,455,Plan International Nepal,activity_indicator_mapping,missing,needs clarification,activity_indicator_mapping,high,unresolved_mapping_review.csv,No matching entry in canonical crosswalk.,true,pending_review,,,
unresolved_mapping_review.csv,unresolved,456,Plan International Nepal,activity_indicator_mapping,missing,needs clarification,activity_indicator_mapping,high,unresolved_mapping_review.csv,No matching entry in canonical crosswalk.,true,pending_review,,,
unresolved_mapping_review.csv,unresolved,457,Plan International Nepal,activity_indicator_mapping,missing,needs clarification,activity_indicator_mapping,high,unresolved_mapping_review.csv,No matching entry in canonical crosswalk.,true,pending_review,,,
unresolved_mapping_review.csv,unresolved,458,Plan International Nepal,activity_indicator_mapping,missing,needs clarification,activity_indicator_mapping,high,unresolved_mapping_review.csv,No matching entry in canonical crosswalk.,true,pending_review,,,
unresolved_mapping_review.csv,unresolved,459,Plan International Nepal,activity_indicator_mapping,missing,needs clarification,activity_indicator_mapping,high,unresolved_mapping_review.csv,No matching entry in canonical crosswalk.,true,pending_review,,,
unresolved_mapping_review.csv,unresolved,460,Plan International Nepal,activity_indicator_mapping,missing,needs clarification,activity_indicator_mapping,high,unresolved_mapping_review.csv,No matching entry in canonical crosswalk.,true,pending_review,,,
unresolved_mapping_review.csv,unresolved,461,Plan International Nepal,activity_indicator_mapping,missing,needs clarification,activity_indicator_mapping,high,unresolved_mapping_review.csv,No matching entry in canonical crosswalk.,true,pending_review,,,
unresolved_mapping_review.csv,unresolved,462,Plan International Nepal,activity_indicator_mapping,missing,needs clarification,activity_indicator_mapping,high,unresolved_mapping_review.csv,No matching entry in canonical crosswalk.,true,pending_review,,,
unresolved_mapping_review.csv,unresolved,463,Plan International Nepal,activity_indicator_mapping,missing,needs clarification,activity_indicator_mapping,high,unresolved_mapping_review.csv,No matching entry in canonical crosswalk.,true,pending_review,,,
unresolved_mapping_review.csv,unresolved,464,Plan International Nepal,activity_indicator_mapping,missing,needs clarification,activity_indicator_mapping,high,unresolved_mapping_review.csv,No matching entry in canonical crosswalk.,true,pending_review,,,
unresolved_mapping_review.csv,unresolved,465,Plan International Nepal,activity_indicator_mapping,missing,needs clarification,activity_indicator_mapping,high,unresolved_mapping_review.csv,No matching entry in canonical crosswalk.,true,pending_review,,,
unresolved_mapping_review.csv,unresolved,466,Plan International Nepal,activity_indicator_mapping,missing,needs clarification,activity_indicator_mapping,high,unresolved_mapping_review.csv,No matching entry in canonical crosswalk.,true,pending_review,,,
unresolved_mapping_review.csv,unresolved,467,Plan International Nepal,activity_indicator_mapping,missing,needs clarification,activity_indicator_mapping,high,unresolved_mapping_review.csv,No matching entry in canonical crosswalk.,true,pending_review,,,
unresolved_mapping_review.csv,unresolved,468,Plan International Nepal,activity_indicator_mapping,missing,needs clarification,activity_indicator_mapping,high,unresolved_mapping_review.csv,No matching entry in canonical crosswalk.,true,pending_review,,,
unresolved_mapping_review.csv,unresolved,469,Plan International Nepal,activity_indicator_mapping,missing,needs clarification,activity_indicator_mapping,high,unresolved_mapping_review.csv,No matching entry in canonical crosswalk.,true,pending_review,,,
unresolved_mapping_review.csv,unresolved,470,Plan International Nepal,activity_indicator_mapping,missing,needs clarification,activity_indicator_mapping,high,unresolved_mapping_review.csv,No matching entry in canonical crosswalk.,true,pending_review,,,
unresolved_mapping_review.csv,unresolved,471,Plan International Nepal,activity_indicator_mapping,missing,needs clarification,activity_indicator_mapping,high,unresolved_mapping_review.csv,No matching entry in canonical crosswalk.,true,pending_review,,,
unresolved_mapping_review.csv,unresolved,472,Plan International Nepal,activity_indicator_mapping,missing,needs clarification,activity_indicator_mapping,high,unresolved_mapping_review.csv,No matching entry in canonical crosswalk.,true,pending_review,,,
unresolved_mapping_review.csv,unresolved,473,Plan International Nepal,activity_indicator_mapping,missing,needs clarification,activity_indicator_mapping,high,unresolved_mapping_review.csv,No matching entry in canonical crosswalk.,true,pending_review,,,
unresolved_mapping_review.csv,unresolved,474,Plan International Nepal,activity_indicator_mapping,missing,needs clarification,activity_indicator_mapping,high,unresolved_mapping_review.csv,No matching entry in canonical crosswalk.,true,pending_review,,,
unresolved_mapping_review.csv,unresolved,475,Plan International Nepal,activity_indicator_mapping,missing,needs clarification,activity_indicator_mapping,high,unresolved_mapping_review.csv,No matching entry in canonical crosswalk.,true,pending_review,,,
unresolved_mapping_review.csv,unresolved,476,Plan International Nepal,activity_indicator_mapping,missing,needs clarification,activity_indicator_mapping,high,unresolved_mapping_review.csv,No matching entry in canonical crosswalk.,true,pending_review,,,
unresolved_mapping_review.csv,unresolved,477,Plan International Nepal,activity_indicator_mapping,missing,needs clarification,activity_indicator_mapping,high,unresolved_mapping_review.csv,No matching entry in canonical crosswalk.,true,pending_review,,,
unresolved_mapping_review.csv,unresolved,478,Plan International Nepal,activity_indicator_mapping,missing,needs clarification,activity_indicator_mapping,high,unresolved_mapping_review.csv,No matching entry in canonical crosswalk.,true,pending_review,,,
unresolved_mapping_review.csv,unresolved,479,Plan International Nepal,activity_indicator_mapping,missing,needs clarification,activity_indicator_mapping,high,unresolved_mapping_review.csv,No matching entry in canonical crosswalk.,true,pending_review,,,
unresolved_mapping_review.csv,unresolved,480,SOSEC Nepal,activity_indicator_mapping,missing,needs clarification,activity_indicator_mapping,high,unresolved_mapping_review.csv,No matching entry in canonical crosswalk.,true,pending_review,,,
unresolved_mapping_review.csv,unresolved,481,SOSEC Nepal,activity_indicator_mapping,missing,needs clarification,activity_indicator_mapping,high,unresolved_mapping_review.csv,No matching entry in canonical crosswalk.,true,pending_review,,,
unresolved_mapping_review.csv,unresolved,482,SOSEC Nepal,activity_indicator_mapping,missing,needs clarification,activity_indicator_mapping,high,unresolved_mapping_review.csv,No matching entry in canonical crosswalk.,true,pending_review,,,
unresolved_mapping_review.csv,unresolved,483,TPO Nepal,activity_indicator_mapping,missing,needs clarification,activity_indicator_mapping,high,unresolved_mapping_review.csv,No matching entry in canonical crosswalk.,true,pending_review,,,
unresolved_mapping_review.csv,unresolved,484,TPO Nepal,activity_indicator_mapping,missing,needs clarification,activity_indicator_mapping,high,unresolved_mapping_review.csv,No matching entry in canonical crosswalk.,true,pending_review,,,
unresolved_mapping_review.csv,unresolved,485,TPO Nepal,activity_indicator_mapping,missing,needs clarification,activity_indicator_mapping,high,unresolved_mapping_review.csv,No matching entry in canonical crosswalk.,true,pending_review,,,
unresolved_mapping_review.csv,unresolved,486,TPO Nepal,activity_indicator_mapping,missing,needs clarification,activity_indicator_mapping,high,unresolved_mapping_review.csv,No matching entry in canonical crosswalk.,true,pending_review,,,
unresolved_mapping_review.csv,unresolved,487,TPO Nepal,activity_indicator_mapping,missing,needs clarification,activity_indicator_mapping,high,unresolved_mapping_review.csv,No matching entry in canonical crosswalk.,true,pending_review,,,
unresolved_mapping_review.csv,unresolved,488,TPO Nepal,activity_indicator_mapping,missing,needs clarification,activity_indicator_mapping,high,unresolved_mapping_review.csv,No matching entry in canonical crosswalk.,true,pending_review,,,
unresolved_mapping_review.csv,unresolved,489,SPN,activity_indicator_mapping,missing,needs clarification,activity_indicator_mapping,high,unresolved_mapping_review.csv,No matching entry in canonical crosswalk.,true,pending_review,,,
unresolved_mapping_review.csv,unresolved,490,SPN,activity_indicator_mapping,missing,needs clarification,activity_indicator_mapping,high,unresolved_mapping_review.csv,No matching entry in canonical crosswalk.,true,pending_review,,,
unresolved_mapping_review.csv,unresolved,491,SPN,activity_indicator_mapping,missing,needs clarification,activity_indicator_mapping,high,unresolved_mapping_review.csv,No matching entry in canonical crosswalk.,true,pending_review,,,
unresolved_mapping_review.csv,unresolved,492,SPN,activity_indicator_mapping,missing,needs clarification,activity_indicator_mapping,high,unresolved_mapping_review.csv,No matching entry in canonical crosswalk.,true,pending_review,,,
unresolved_mapping_review.csv,unresolved,493,SPN,activity_indicator_mapping,missing,needs clarification,activity_indicator_mapping,high,unresolved_mapping_review.csv,No matching entry in canonical crosswalk.,true,pending_review,,,
unresolved_mapping_review.csv,unresolved,494,SPN,activity_indicator_mapping,missing,needs clarification,activity_indicator_mapping,high,unresolved_mapping_review.csv,No matching entry in canonical crosswalk.,true,pending_review,,,
unresolved_mapping_review.csv,unresolved,495,SPN,activity_indicator_mapping,missing,needs clarification,activity_indicator_mapping,high,unresolved_mapping_review.csv,No matching entry in canonical crosswalk.,true,pending_review,,,
unresolved_mapping_review.csv,unresolved,496,SPN,activity_indicator_mapping,missing,needs clarification,activity_indicator_mapping,high,unresolved_mapping_review.csv,No matching entry in canonical crosswalk.,true,pending_review,,,
unresolved_mapping_review.csv,unresolved,497,WOREC,activity_indicator_mapping,missing,needs clarification,activity_indicator_mapping,high,unresolved_mapping_review.csv,No matching entry in canonical crosswalk.,true,pending_review,,,
unresolved_mapping_review.csv,unresolved,498,WOREC,activity_indicator_mapping,missing,needs clarification,activity_indicator_mapping,high,unresolved_mapping_review.csv,No matching entry in canonical crosswalk.,true,pending_review,,,
unresolved_mapping_review.csv,unresolved,499,WOREC,activity_indicator_mapping,missing,needs clarification,activity_indicator_mapping,high,unresolved_mapping_review.csv,No matching entry in canonical crosswalk.,true,pending_review,,,
unresolved_mapping_review.csv,unresolved,500,WOREC,activity_indicator_mapping,missing,needs clarification,activity_indicator_mapping,high,unresolved_mapping_review.csv,No matching entry in canonical crosswalk.,true,pending_review,,,
unresolved_mapping_review.csv,unresolved,501,WOREC,activity_indicator_mapping,missing,needs clarification,activity_indicator_mapping,high,unresolved_mapping_review.csv,No matching entry in canonical crosswalk.,true,pending_review,,,
unresolved_mapping_review.csv,unresolved,502,WOREC,activity_indicator_mapping,missing,needs clarification,activity_indicator_mapping,high,unresolved_mapping_review.csv,No matching entry in canonical crosswalk.,true,pending_review,,,
unresolved_mapping_review.csv,unresolved,503,WOREC,activity_indicator_mapping,missing,needs clarification,activity_indicator_mapping,high,unresolved_mapping_review.csv,No matching entry in canonical crosswalk.,true,pending_review,,,
unresolved_mapping_review.csv,unresolved,504,WOREC,activity_indicator_mapping,missing,needs clarification,activity_indicator_mapping,high,unresolved_mapping_review.csv,No matching entry in canonical crosswalk.,true,pending_review,,,
unresolved_mapping_review.csv,unresolved,505,WOREC,activity_indicator_mapping,missing,needs clarification,activity_indicator_mapping,high,unresolved_mapping_review.csv,No matching entry in canonical crosswalk.,true,pending_review,,,
evidence_requirement_validation.csv,evidence,4,Aasaman Nepal,evidence_requirement,missing,,evidence,medium,evidence_requirement_validation.csv,Evidence requirement not in canonical registry.,true,pending_review,,,
evidence_requirement_validation.csv,evidence,5,Aasaman Nepal,evidence_requirement,missing,,evidence,medium,evidence_requirement_validation.csv,Evidence requirement not in canonical registry.,true,pending_review,,,
evidence_requirement_validation.csv,evidence,6,Aasaman Nepal,evidence_requirement,missing,,evidence,medium,evidence_requirement_validation.csv,Evidence requirement not in canonical registry.,true,pending_review,,,
evidence_requirement_validation.csv,evidence,8,Aasaman Nepal,evidence_requirement,missing,,evidence,medium,evidence_requirement_validation.csv,Evidence requirement not in canonical registry.,true,pending_review,,,
evidence_requirement_validation.csv,evidence,9,Aasaman Nepal,evidence_requirement,missing,,evidence,medium,evidence_requirement_validation.csv,Evidence requirement not in canonical registry.,true,pending_review,,,
evidence_requirement_validation.csv,evidence,13,Aasaman Nepal,evidence_requirement,missing,,evidence,medium,evidence_requirement_validation.csv,Evidence requirement not in canonical registry.,true,pending_review,,,
evidence_requirement_validation.csv,evidence,16,Aasaman Nepal,evidence_requirement,missing,,evidence,medium,evidence_requirement_validation.csv,Evidence requirement not in canonical registry.,true,pending_review,,,
evidence_requirement_validation.csv,evidence,17,Aasaman Nepal,evidence_requirement,missing,,evidence,medium,evidence_requirement_validation.csv,Evidence requirement not in canonical registry.,true,pending_review,,,
evidence_requirement_validation.csv,evidence,18,Aasaman Nepal,evidence_requirement,missing,,evidence,medium,evidence_requirement_validation.csv,Evidence requirement not in canonical registry.,true,pending_review,,,
evidence_requirement_validation.csv,evidence,19,Aasaman Nepal,evidence_requirement,missing,,evidence,medium,evidence_requirement_validation.csv,Evidence requirement not in canonical registry.,true,pending_review,,,
evidence_requirement_validation.csv,evidence,20,Aasaman Nepal,evidence_requirement,missing,,evidence,medium,evidence_requirement_validation.csv,Evidence requirement not in canonical registry.,true,pending_review,,,
evidence_requirement_validation.csv,evidence,21,Aasaman Nepal,evidence_requirement,missing,,evidence,medium,evidence_requirement_validation.csv,Evidence requirement not in canonical registry.,true,pending_review,,,
evidence_requirement_validation.csv,evidence,22,Aasaman Nepal,evidence_requirement,missing,,evidence,medium,evidence_requirement_validation.csv,Evidence requirement not in canonical registry.,true,pending_review,,,
evidence_requirement_validation.csv,evidence,23,Aasaman Nepal,evidence_requirement,missing,,evidence,medium,evidence_requirement_validation.csv,Evidence requirement not in canonical registry.,true,pending_review,,,
evidence_requirement_validation.csv,evidence,24,Aasaman Nepal,evidence_requirement,missing,,evidence,medium,evidence_requirement_validation.csv,Evidence requirement not in canonical registry.,true,pending_review,,,
evidence_requirement_validation.csv,evidence,25,Aasaman Nepal,evidence_requirement,missing,,evidence,medium,evidence_requirement_validation.csv,Evidence requirement not in canonical registry.,true,pending_review,,,
evidence_requirement_validation.csv,evidence,26,Aasaman Nepal,evidence_requirement,missing,,evidence,medium,evidence_requirement_validation.csv,Evidence requirement not in canonical registry.,true,pending_review,,,
evidence_requirement_validation.csv,evidence,27,Aasaman Nepal,evidence_requirement,missing,,evidence,medium,evidence_requirement_validation.csv,Evidence requirement not in canonical registry.,true,pending_review,,,
evidence_requirement_validation.csv,evidence,28,Aasaman Nepal,evidence_requirement,missing,,evidence,medium,evidence_requirement_validation.csv,Evidence requirement not in canonical registry.,true,pending_review,,,
evidence_requirement_validation.csv,evidence,29,Aasaman Nepal,evidence_requirement,missing,,evidence,medium,evidence_requirement_validation.csv,Evidence requirement not in canonical registry.,true,pending_review,,,
evidence_requirement_validation.csv,evidence,30,Aasaman Nepal,evidence_requirement,missing,,evidence,medium,evidence_requirement_validation.csv,Evidence requirement not in canonical registry.,true,pending_review,,,
evidence_requirement_validation.csv,evidence,31,Aasaman Nepal,evidence_requirement,missing,,evidence,medium,evidence_requirement_validation.csv,Evidence requirement not in canonical registry.,true,pending_review,,,
evidence_requirement_validation.csv,evidence,32,Aasaman Nepal,evidence_requirement,missing,,evidence,medium,evidence_requirement_validation.csv,Evidence requirement not in canonical registry.,true,pending_review,,,
evidence_requirement_validation.csv,evidence,33,Aasaman Nepal,evidence_requirement,missing,,evidence,medium,evidence_requirement_validation.csv,Evidence requirement not in canonical registry.,true,pending_review,,,
evidence_requirement_validation.csv,evidence,34,Aasaman Nepal,evidence_requirement,missing,,evidence,medium,evidence_requirement_validation.csv,Evidence requirement not in canonical registry.,true,pending_review,,,
evidence_requirement_validation.csv,evidence,35,Aasaman Nepal,evidence_requirement,missing,,evidence,medium,evidence_requirement_validation.csv,Evidence requirement not in canonical registry.,true,pending_review,,,
evidence_requirement_validation.csv,evidence,36,Aasaman Nepal,evidence_requirement,missing,,evidence,medium,evidence_requirement_validation.csv,Evidence requirement not in canonical registry.,true,pending_review,,,
evidence_requirement_validation.csv,evidence,37,Aasaman Nepal,evidence_requirement,missing,,evidence,medium,evidence_requirement_validation.csv,Evidence requirement not in canonical registry.,true,pending_review,,,
evidence_requirement_validation.csv,evidence,38,Aasaman Nepal,evidence_requirement,missing,,evidence,medium,evidence_requirement_validation.csv,Evidence requirement not in canonical registry.,true,pending_review,,,
evidence_requirement_validation.csv,evidence,39,Aasaman Nepal,evidence_requirement,missing,,evidence,medium,evidence_requirement_validation.csv,Evidence requirement not in canonical registry.,true,pending_review,,,
evidence_requirement_validation.csv,evidence,40,Aasaman Nepal,evidence_requirement,missing,,evidence,medium,evidence_requirement_validation.csv,Evidence requirement not in canonical registry.,true,pending_review,,,
evidence_requirement_validation.csv,evidence,41,Aasaman Nepal,evidence_requirement,missing,,evidence,medium,evidence_requirement_validation.csv,Evidence requirement not in canonical registry.,true,pending_review,,,
evidence_requirement_validation.csv,evidence,42,Aasaman Nepal,evidence_requirement,missing,,evidence,medium,evidence_requirement_validation.csv,Evidence requirement not in canonical registry.,true,pending_review,,,
evidence_requirement_validation.csv,evidence,43,Aasaman Nepal,evidence_requirement,missing,,evidence,medium,evidence_requirement_validation.csv,Evidence requirement not in canonical registry.,true,pending_review,,,
evidence_requirement_validation.csv,evidence,44,Aasaman Nepal,evidence_requirement,missing,,evidence,medium,evidence_requirement_validation.csv,Evidence requirement not in canonical registry.,true,pending_review,,,
evidence_requirement_validation.csv,evidence,45,Aasaman Nepal,evidence_requirement,missing,,evidence,medium,evidence_requirement_validation.csv,Evidence requirement not in canonical registry.,true,pending_review,,,
evidence_requirement_validation.csv,evidence,46,Aasaman Nepal,evidence_requirement,missing,,evidence,medium,evidence_requirement_validation.csv,Evidence requirement not in canonical registry.,true,pending_review,,,
evidence_requirement_validation.csv,evidence,47,Aasaman Nepal,evidence_requirement,missing,,evidence,medium,evidence_requirement_validation.csv,Evidence requirement not in canonical registry.,true,pending_review,,,
evidence_requirement_validation.csv,evidence,48,Aasaman Nepal,evidence_requirement,missing,,evidence,medium,evidence_requirement_validation.csv,Evidence requirement not in canonical registry.,true,pending_review,,,
evidence_requirement_validation.csv,evidence,49,Aasaman Nepal,evidence_requirement,missing,,evidence,medium,evidence_requirement_validation.csv,Evidence requirement not in canonical registry.,true,pending_review,,,
evidence_requirement_validation.csv,evidence,50,Aasaman Nepal,evidence_requirement,missing,,evidence,medium,evidence_requirement_validation.csv,Evidence requirement not in canonical registry.,true,pending_review,,,
evidence_requirement_validation.csv,evidence,51,Aasaman Nepal,evidence_requirement,missing,,evidence,medium,evidence_requirement_validation.csv,Evidence requirement not in canonical registry.,true,pending_review,,,
evidence_requirement_validation.csv,evidence,52,Aasaman Nepal,evidence_requirement,missing,,evidence,medium,evidence_requirement_validation.csv,Evidence requirement not in canonical registry.,true,pending_review,,,
evidence_requirement_validation.csv,evidence,53,Aasaman Nepal,evidence_requirement,missing,,evidence,medium,evidence_requirement_validation.csv,Evidence requirement not in canonical registry.,true,pending_review,,,
evidence_requirement_validation.csv,evidence,54,Aasaman Nepal,evidence_requirement,missing,,evidence,medium,evidence_requirement_validation.csv,Evidence requirement not in canonical registry.,true,pending_review,,,
evidence_requirement_validation.csv,evidence,56,ADRA Nepal,evidence_requirement,missing,,evidence,medium,evidence_requirement_validation.csv,Evidence requirement not in canonical registry.,true,pending_review,,,
evidence_requirement_validation.csv,evidence,57,ADRA Nepal,evidence_requirement,missing,,evidence,medium,evidence_requirement_validation.csv,Evidence requirement not in canonical registry.,true,pending_review,,,
evidence_requirement_validation.csv,evidence,58,ADRA Nepal,evidence_requirement,missing,,evidence,medium,evidence_requirement_validation.csv,Evidence requirement not in canonical registry.,true,pending_review,,,
evidence_requirement_validation.csv,evidence,59,ADRA Nepal,evidence_requirement,missing,,evidence,medium,evidence_requirement_validation.csv,Evidence requirement not in canonical registry.,true,pending_review,,,
evidence_requirement_validation.csv,evidence,60,ADRA Nepal,evidence_requirement,missing,,evidence,medium,evidence_requirement_validation.csv,Evidence requirement not in canonical registry.,true,pending_review,,,
evidence_requirement_validation.csv,evidence,61,ADRA Nepal,evidence_requirement,missing,,evidence,medium,evidence_requirement_validation.csv,Evidence requirement not in canonical registry.,true,pending_review,,,
evidence_requirement_validation.csv,evidence,62,ADRA Nepal,evidence_requirement,missing,,evidence,medium,evidence_requirement_validation.csv,Evidence requirement not in canonical registry.,true,pending_review,,,
evidence_requirement_validation.csv,evidence,63,ADRA Nepal,evidence_requirement,missing,,evidence,medium,evidence_requirement_validation.csv,Evidence requirement not in canonical registry.,true,pending_review,,,
evidence_requirement_validation.csv,evidence,64,ADRA Nepal,evidence_requirement,missing,,evidence,medium,evidence_requirement_validation.csv,Evidence requirement not in canonical registry.,true,pending_review,,,
evidence_requirement_validation.csv,evidence,65,ADRA Nepal,evidence_requirement,missing,,evidence,medium,evidence_requirement_validation.csv,Evidence requirement not in canonical registry.,true,pending_review,,,
evidence_requirement_validation.csv,evidence,66,ADRA Nepal,evidence_requirement,missing,,evidence,medium,evidence_requirement_validation.csv,Evidence requirement not in canonical registry.,true,pending_review,,,
evidence_requirement_validation.csv,evidence,67,ADRA Nepal,evidence_requirement,missing,,evidence,medium,evidence_requirement_validation.csv,Evidence requirement not in canonical registry.,true,pending_review,,,
evidence_requirement_validation.csv,evidence,68,ADRA Nepal,evidence_requirement,missing,,evidence,medium,evidence_requirement_validation.csv,Evidence requirement not in canonical registry.,true,pending_review,,,
evidence_requirement_validation.csv,evidence,69,ADRA Nepal,evidence_requirement,missing,,evidence,medium,evidence_requirement_validation.csv,Evidence requirement not in canonical registry.,true,pending_review,,,
evidence_requirement_validation.csv,evidence,70,ADRA Nepal,evidence_requirement,missing,,evidence,medium,evidence_requirement_validation.csv,Evidence requirement not in canonical registry.,true,pending_review,,,
evidence_requirement_validation.csv,evidence,71,ADRA Nepal,evidence_requirement,missing,,evidence,medium,evidence_requirement_validation.csv,Evidence requirement not in canonical registry.,true,pending_review,,,
evidence_requirement_validation.csv,evidence,72,ADRA Nepal,evidence_requirement,missing,,evidence,medium,evidence_requirement_validation.csv,Evidence requirement not in canonical registry.,true,pending_review,,,
evidence_requirement_validation.csv,evidence,73,ADRA Nepal,evidence_requirement,missing,,evidence,medium,evidence_requirement_validation.csv,Evidence requirement not in canonical registry.,true,pending_review,,,
evidence_requirement_validation.csv,evidence,74,ADRA Nepal,evidence_requirement,missing,,evidence,medium,evidence_requirement_validation.csv,Evidence requirement not in canonical registry.,true,pending_review,,,
evidence_requirement_validation.csv,evidence,75,ADRA Nepal,evidence_requirement,missing,,evidence,medium,evidence_requirement_validation.csv,Evidence requirement not in canonical registry.,true,pending_review,,,
evidence_requirement_validation.csv,evidence,76,ADRA Nepal,evidence_requirement,missing,,evidence,medium,evidence_requirement_validation.csv,Evidence requirement not in canonical registry.,true,pending_review,,,
evidence_requirement_validation.csv,evidence,77,ADRA Nepal,evidence_requirement,missing,,evidence,medium,evidence_requirement_validation.csv,Evidence requirement not in canonical registry.,true,pending_review,,,
evidence_requirement_validation.csv,evidence,78,ADRA Nepal,evidence_requirement,missing,,evidence,medium,evidence_requirement_validation.csv,Evidence requirement not in canonical registry.,true,pending_review,,,
evidence_requirement_validation.csv,evidence,79,ADRA Nepal,evidence_requirement,missing,,evidence,medium,evidence_requirement_validation.csv,Evidence requirement not in canonical registry.,true,pending_review,,,
evidence_requirement_validation.csv,evidence,80,ADRA Nepal,evidence_requirement,missing,,evidence,medium,evidence_requirement_validation.csv,Evidence requirement not in canonical registry.,true,pending_review,,,
evidence_requirement_validation.csv,evidence,81,ADRA Nepal,evidence_requirement,missing,,evidence,medium,evidence_requirement_validation.csv,Evidence requirement not in canonical registry.,true,pending_review,,,
evidence_requirement_validation.csv,evidence,82,ADRA Nepal,evidence_requirement,missing,,evidence,medium,evidence_requirement_validation.csv,Evidence requirement not in canonical registry.,true,pending_review,,,
evidence_requirement_validation.csv,evidence,83,ADRA Nepal,evidence_requirement,missing,,evidence,medium,evidence_requirement_validation.csv,Evidence requirement not in canonical registry.,true,pending_review,,,
evidence_requirement_validation.csv,evidence,84,ADRA Nepal,evidence_requirement,missing,,evidence,medium,evidence_requirement_validation.csv,Evidence requirement not in canonical registry.,true,pending_review,,,
evidence_requirement_validation.csv,evidence,85,ADRA Nepal,evidence_requirement,missing,,evidence,medium,evidence_requirement_validation.csv,Evidence requirement not in canonical registry.,true,pending_review,,,
evidence_requirement_validation.csv,evidence,86,ADRA Nepal,evidence_requirement,missing,,evidence,medium,evidence_requirement_validation.csv,Evidence requirement not in canonical registry.,true,pending_review,,,
evidence_requirement_validation.csv,evidence,87,ADRA Nepal,evidence_requirement,missing,,evidence,medium,evidence_requirement_validation.csv,Evidence requirement not in canonical registry.,true,pending_review,,,
evidence_requirement_validation.csv,evidence,88,ADRA Nepal,evidence_requirement,missing,,evidence,medium,evidence_requirement_validation.csv,Evidence requirement not in canonical registry.,true,pending_review,,,
evidence_requirement_validation.csv,evidence,89,ADRA Nepal,evidence_requirement,missing,,evidence,medium,evidence_requirement_validation.csv,Evidence requirement not in canonical registry.,true,pending_review,,,
evidence_requirement_validation.csv,evidence,90,ADRA Nepal,evidence_requirement,missing,,evidence,medium,evidence_requirement_validation.csv,Evidence requirement not in canonical registry.,true,pending_review,,,
evidence_requirement_validation.csv,evidence,91,ADRA Nepal,evidence_requirement,missing,,evidence,medium,evidence_requirement_validation.csv,Evidence requirement not in canonical registry.,true,pending_review,,,
evidence_requirement_validation.csv,evidence,92,ADRA Nepal,evidence_requirement,missing,,evidence,medium,evidence_requirement_validation.csv,Evidence requirement not in canonical registry.,true,pending_review,,,
evidence_requirement_validation.csv,evidence,93,ADRA Nepal,evidence_requirement,missing,,evidence,medium,evidence_requirement_validation.csv,Evidence requirement not in canonical registry.,true,pending_review,,,
evidence_requirement_validation.csv,evidence,94,ADRA Nepal,evidence_requirement,missing,,evidence,medium,evidence_requirement_validation.csv,Evidence requirement not in canonical registry.,true,pending_review,,,
evidence_requirement_validation.csv,evidence,95,ADRA Nepal,evidence_requirement,missing,,evidence,medium,evidence_requirement_validation.csv,Evidence requirement not in canonical registry.,true,pending_review,,,
evidence_requirement_validation.csv,evidence,96,CMC Nepal,evidence_requirement,missing,,evidence,medium,evidence_requirement_validation.csv,Evidence requirement not in canonical registry.,true,pending_review,,,
evidence_requirement_validation.csv,evidence,97,CMC Nepal,evidence_requirement,missing,,evidence,medium,evidence_requirement_validation.csv,Evidence requirement not in canonical registry.,true,pending_review,,,
evidence_requirement_validation.csv,evidence,98,CMC Nepal,evidence_requirement,missing,,evidence,medium,evidence_requirement_validation.csv,Evidence requirement not in canonical registry.,true,pending_review,,,
evidence_requirement_validation.csv,evidence,102,CMC Nepal,evidence_requirement,missing,,evidence,medium,evidence_requirement_validation.csv,Evidence requirement not in canonical registry.,true,pending_review,,,
evidence_requirement_validation.csv,evidence,103,CMC Nepal,evidence_requirement,missing,,evidence,medium,evidence_requirement_validation.csv,Evidence requirement not in canonical registry.,true,pending_review,,,
evidence_requirement_validation.csv,evidence,106,CMC Nepal,evidence_requirement,missing,,evidence,medium,evidence_requirement_validation.csv,Evidence requirement not in canonical registry.,true,pending_review,,,
evidence_requirement_validation.csv,evidence,107,CMC Nepal,evidence_requirement,missing,,evidence,medium,evidence_requirement_validation.csv,Evidence requirement not in canonical registry.,true,pending_review,,,
evidence_requirement_validation.csv,evidence,108,CMC Nepal,evidence_requirement,missing,,evidence,medium,evidence_requirement_validation.csv,Evidence requirement not in canonical registry.,true,pending_review,,,
